dataset_id,region,climatezone,status_250_km,status_500_km,total_adjusted_r_squared_250_km,total_adjusted_r_squared_500_km,human_250_km,human_500_km,climate_250_km,climate_500_km,time_250_km,time_500_km,signed_difference_250_km,signed_difference_500_km,signed_balance_250_km,signed_balance_500_km,zero_balance_250_km,zero_balance_500_km,unique_adjusted_r2_pure_human_250_km,unique_adjusted_r2_pure_human_500_km,unique_adjusted_r2_pure_climate_250_km,unique_adjusted_r2_pure_climate_500_km,unique_adjusted_r2_pure_time_250_km,unique_adjusted_r2_pure_time_500_km,zero_ranking_250_km,zero_ranking_500_km,signed_ranking_250_km,signed_ranking_500_km,total_adjusted_r_squared_delta_500_minus_250,human_delta_500_minus_250,climate_delta_500_minus_250,time_delta_500_minus_250,signed_difference_delta_500_minus_250,signed_balance_delta_500_minus_250,zero_balance_delta_500_minus_250,unique_adjusted_r2_pure_human_delta_500_minus_250,unique_adjusted_r2_pure_climate_delta_500_minus_250,unique_adjusted_r2_pure_time_delta_500_minus_250,profile_250_km_present,profile_500_km_present,estimable_250_km,estimable_500_km,matched_estimable,status_changed,zero_ranking_reversal,signed_ranking_reversal,ranking_reversal,robustness_classification,material_change
PVT_Dajiuhu_2013,Asia,Cold_Dry_Winter,estimated,estimated,-0.033,-0.103,0.0144,-0.0213,-0.1499,-0.1844,0.1027,0.1024,0.1643,0.16310000000000002,-4.9787878787878785,-1.5834951456310682,1,NA,-0.00274090764672418,-0.07316061918948935,-0.1574974751959114,-0.2430140052494575,0.0826041451855768,0.0656220041125346,human,NA,human,human,-0.06999999999999999,-0.035699999999999996,-0.0345,-2.999999999999947e-4,-0.0011999999999999789,3.3952927331568103,NA,-0.07041971154276518,-0.08551653005354609,-0.01698214107304219,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
PVT_Dali_Nur_Jiangjunpaozi_Lake,Asia,Cold_Dry_Winter,estimated,estimated,0.242,0.414,-0.021,0.0576,0.2267,0.2737,0.0362,0.0826,-0.2477,-0.2161,-1.0235537190082644,-0.5219806763285024,-1,-0.6522789012979173,-0.0768421865683766,0.0951971213017938,0.14664563656548124,0.1919201584544881,-0.0487928838220899,-0.00450008318650507,climate,climate,climate,climate,0.172,0.0786,0.046999999999999986,0.046400000000000004,0.03160000000000002,0.501573042679762,0.3477210987020827,0.1720393078701704,0.04527452188900685,0.04429280063558483,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
PVT_Dali_Nur_Liuzhouwan_Lake,Asia,Cold_Dry_Winter,missing_predictor_group,estimated,NA,0.385,NA,0.0367,NA,0.1314,NA,0.2167,NA,-0.09469999999999998,NA,-0.2459740259740259,NA,-0.5633551457465793,NA,-0.04133777352234824,NA,-0.04862491048981565,NA,0.03957707497326612,NA,climate,NA,climate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,gained_estimability,TRUE
PVT_Daluoba_basin,Asia,Arid,missing_predictor_group,estimated,NA,-0.185,NA,-0.0529,NA,-0.16,NA,0.0283,NA,0.1071,NA,-0.5789189189189189,NA,NA,NA,-0.08480458752006537,NA,-0.26371655741247724,NA,-0.0746299343189274,NA,NA,NA,human,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,gained_estimability,TRUE
PVT_Dongganchi,Asia,Cold_Dry_Winter,estimated,estimated,0.129,0.094,0.0304,-0.0127,0.063,0.0676,0.0354,0.0394,-0.0326,-0.0803,-0.2527131782945737,-0.8542553191489362,-0.34903640256959323,-1,-0.04302517852640564,-0.07752704162465862,-0.0286968289973204,-0.02897783268432285,-0.03944986223890656,-0.0410351522911796,climate,climate,climate,climate,-0.035,-0.0431,0.004599999999999993,0.003999999999999997,-0.0477,-0.6015421408543624,-0.6509635974304068,-0.03450186309825298,-2.810036870024499e-4,-0.0015852900522730362,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
PVT_Erhai_Lake,Asia,Temperate_Dry_Winter,missing_predictor_group,estimated,NA,0.398,NA,0.2187,NA,0.0823,NA,0.0974,NA,0.13640000000000002,NA,0.34271356783919604,NA,0.4531561461794021,NA,0.2540743180052375,NA,0.17310893441247877,NA,0.11220953880549243,NA,human,NA,human,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,gained_estimability,TRUE
PVT_Erhailongwan_Lake,Asia,Cold_Dry_Winter,estimated,estimated,0.416,0.536,0.0436,0.1283,0.1753,0.1901,0.1975,0.2172,-0.1317,-0.06179999999999999,-0.3165865384615385,-0.11529850746268656,-0.6016445865692097,-0.19409547738693464,-0.0244012794171029,0.09476633298416048,-0.0289174560565909,0.02104870824984062,0.00979281523191555,0.06957915996888908,climate,climate,climate,climate,0.12000000000000005,0.0847,0.01479999999999998,0.019699999999999995,0.06990000000000002,0.20128803099885195,0.40754910918227505,0.11916761240126339,0.04996616430643152,0.05978634473697353,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
PVT_Ganhai_Lake,Asia,Cold_Dry_Winter,estimated,estimated,0.423,0.35,0.1114,0.0365,0.149,0.1609,0.1624,0.1525,-0.03759999999999999,-0.12439999999999998,-0.08888888888888888,-0.3554285714285714,-0.1443932411674347,-0.630192502532928,0.11350823309441072,0.04050465132952907,0.02580940031574419,0.04989873298469849,0.08014424872689163,0.06059160158965271,climate,climate,climate,climate,-0.07300000000000001,-0.0749,0.011899999999999994,-0.009899999999999992,-0.08679999999999999,-0.2665396825396825,-0.48579926136549334,-0.07300358176488164,0.0240893326689543,-0.01955264713723892,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
PVT_Gantang,Asia,Temperate_Without_dry_season,missing_predictor_group,estimated,NA,0.066,NA,0.0064,NA,-0.0051,NA,0.0645,NA,0.0115,NA,0.17424242424242423,NA,1,NA,-0.04509424870609946,NA,-0.1035876652696468,NA,-0.00341271815183319,NA,human,NA,human,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,gained_estimability,TRUE
PVT_Guangfulin,Asia,Temperate_Without_dry_season,estimated,estimated,0.722,0.725,0.0264,0.0333,0.3663,0.3619,0.3291,0.3299,-0.33990000000000004,-0.3286,-0.47077562326869815,-0.45324137931034486,-0.8655462184873951,-0.8314777327935223,-0.01625279035204685,-0.012846806372802,0.0496605095707725,0.05011143794600792,0.02210552686830691,0.03294808183164677,climate,climate,climate,climate,0.0030000000000000027,0.006900000000000003,-0.004400000000000015,8.000000000000229e-4,0.011300000000000032,0.01753424395835329,0.034068485693872774,0.0034059839792448497,4.5092837523542234e-4,0.01084255496333986,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
PVT_Huguangyan_Maer_LakeB,Asia,Temperate_Dry_Winter,missing_predictor_group,estimated,NA,0.508,NA,0.0551,NA,0.2337,NA,0.2194,NA,-0.17859999999999998,NA,-0.35157480314960626,NA,-0.6184210526315789,NA,-0.03634239963175023,NA,0.08506669525081945,NA,0.03661872511920949,NA,climate,NA,climate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,gained_estimability,TRUE
PVT_Hulun_Lake_HL06,Asia,Cold_Dry_Winter,missing_predictor_group,missing_predictor_group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not_estimable_at_either_radius,FALSE
PVT_Kendegelukol_Lake,Asia,Polar,missing_predictor_group,estimated,NA,0.571,NA,0.0416,NA,0.312,NA,0.2178,NA,-0.2704,NA,-0.47355516637478107,NA,-0.764705882352941,NA,0.07043545019000796,NA,0.15418825749408693,NA,0.03522770275980591,NA,climate,NA,climate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,gained_estimability,TRUE
PVT_Kotokel,Asia,Cold_Dry_Winter,insufficient_unique_ages,insufficient_unique_ages,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not_estimable_at_either_radius,FALSE
PVT_Koucha_Lake,Asia,Polar,missing_predictor_group,estimated,NA,0.26,NA,0.0402,NA,0.0963,NA,0.123,NA,-0.0561,NA,-0.2157692307692307,NA,-0.4109890109890109,NA,0.0116922417003038,NA,-0.01711162764835261,NA,0.00209150170707472,NA,climate,NA,climate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,gained_estimability,TRUE
PVT_Kuhai_Lake,Asia,Polar,estimated,estimated,0.425,0.429,0.0107,0.0464,0.2329,0.2234,0.1817,0.1591,-0.2222,-0.177,-0.5228235294117647,-0.41258741258741255,-0.9121510673234812,-0.6560415122312825,-0.0031253885892627,5.473927706827197e-4,0.2012173183946815,0.1606411025096678,0.14187929572453428,0.07488138629299779,climate,climate,climate,climate,0.0040000000000000036,0.035699999999999996,-0.009500000000000008,-0.02260000000000001,0.04520000000000002,0.11023611682435214,0.2561095550921987,0.00367278135994542,-0.0405762158850137,-0.0669979094315365,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
PVT_Longquan_Lake_LC2,Asia,Temperate_Without_dry_season,estimated,estimated,0.556,0.601,-0.0405,0.0117,0.2643,0.256,0.3324,0.3337,-0.30479999999999996,-0.2443,-0.5482014388489207,-0.40648918469217976,-1,-0.9125887187149796,-0.04877408595193022,-0.00364723219695284,0.00655638013417836,0.00845121502077361,0.09231593551257866,0.1135039015765784,climate,climate,climate,climate,0.04499999999999993,0.0522,-0.008299999999999974,0.0013000000000000234,0.06049999999999997,0.14171225415674094,0.0874112812850204,0.045126853754977374,0.00189483488659525,0.02118796606399974,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
PVT_Lop_Nur_Luo4,Asia,Arid,missing_predictor_group,estimated,NA,0.203,NA,0.0645,NA,0.0258,NA,0.1124,NA,0.0387,NA,0.19064039408866992,NA,0.42857142857142855,NA,-0.04145938557606099,NA,-0.15191330784096158,NA,-0.06022412575269542,NA,human,NA,human,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,gained_estimability,TRUE
PVT_Luanhaizi_LH2,Asia,Cold_Dry_Winter,insufficient_residual_df,insufficient_residual_df,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not_estimable_at_either_radius,FALSE
PVT_Mengcun,Asia,Cold_Dry_Winter,estimated,estimated,0.492,0.271,0.0588,-0.0293,0.2211,0.1399,0.2122,0.1603,-0.1623,-0.1692,-0.3298780487804878,-0.6243542435424353,-0.579849946409432,-1,0.1641173083337092,-0.05702966406381304,0.2032758794630638,0.00813567220259003,0.15642997214876242,0.01978084763490084,climate,climate,climate,climate,-0.22099999999999997,-0.0881,-0.0812,-0.0519,-0.0068999999999999895,-0.2944761947619475,-0.420150053590568,-0.22114697239752223,-0.19514020726047376,-0.13664912451386158,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
PVT_Naleng_Co,Asia,Polar,estimated,estimated,0.38,0.366,0.0413,0.0459,0.1074,0.1072,0.2318,0.2128,-0.06609999999999999,-0.0613,-0.1739473684210526,-0.16748633879781422,-0.44451916610625414,-0.40039190071848463,-0.01741222807757259,-0.03206979408105859,-0.0756511208339552,-0.06778924578892065,0.0631387623046965,0.03344736314528984,climate,climate,climate,climate,-0.014000000000000012,0.0046,-1.9999999999999185e-4,-0.019000000000000017,0.004799999999999992,0.006461029623238385,0.04412726538776951,-0.014657566003486,0.00786187504503455,-0.029691399159406662,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
PVT_Nantun,Asia,Temperate_Dry_Winter,missing_predictor_group,estimated,NA,0.334,NA,0.0148,NA,0.1855,NA,0.1335,NA,-0.1707,NA,-0.5110778443113771,NA,-0.8522216674987518,NA,-0.0664775929700715,NA,0.03631359416887447,NA,-0.02660020113097927,NA,climate,NA,climate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,gained_estimability,TRUE
PVT_Qigai_Nuur,Asia,Arid,missing_predictor_group,estimated,NA,0.747,NA,0.0469,NA,0.3909,NA,0.3094,NA,-0.34400000000000003,NA,-0.46050870147255696,NA,-0.7857469164001828,NA,0.00521917449098097,NA,0.1676619836122144,NA,0.09001862092609547,NA,climate,NA,climate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,gained_estimability,TRUE
PVT_Qongjiamong_Co,Asia,Polar,missing_predictor_group,estimated,NA,0.36,NA,0.0749,NA,0.1577,NA,0.1271,NA,-0.08280000000000001,NA,-0.23000000000000004,NA,-0.35597592433362,NA,0.03878183583183869,NA,0.15984222083530775,NA,0.1614029086227864,NA,climate,NA,climate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,gained_estimability,TRUE
PVT_Ren_Co_R1,Asia,Polar,estimated,estimated,0.224,0.23,-0.0424,-0.0385,0.2008,0.2038,0.0656,0.0643,-0.2432,-0.2423,-1.0857142857142856,-1.0534782608695652,-1,-1,-0.02140903456006837,-0.01588723019354021,0.14210370530821492,0.1462169292913159,-0.00245479895107303,-0.00702827054650878,climate,climate,climate,climate,0.006000000000000005,0.0039000000000000007,0.0030000000000000027,-0.0013000000000000095,9.000000000000119e-4,0.032236024844720435,0,0.00552180436652816,0.004113223983100989,-0.00457347159543575,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
PVT_Sanjiaocheng_Section,Asia,Arid,missing_predictor_group,estimated,NA,0.312,NA,0.0754,NA,0.2213,NA,0.0157,NA,-0.1459,NA,-0.46762820512820513,NA,-0.491742500842602,NA,0.16328773972320454,NA,0.2732787411015649,NA,0.01906239680730137,NA,climate,NA,climate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,gained_estimability,TRUE
PVT_Sayram_Lake,Asia,Cold_Without_dry_season_Warm_Summer,missing_predictor_group,estimated,NA,0.46,NA,0.0949,NA,0.2873,NA,0.0782,NA,-0.1924,NA,-0.4182608695652174,NA,-0.5034013605442178,NA,0.05681668321092381,NA,0.1698274097824175,NA,0.0619434343760068,NA,climate,NA,climate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,gained_estimability,TRUE
PVT_Shaamar,Asia,Cold_Dry_Winter,estimated,estimated,0.286,0.286,0.0244,0.0244,0.1223,0.1223,0.1397,0.1397,-0.0979,-0.0979,-0.3423076923076923,-0.3423076923076923,-0.667348329925017,-0.667348329925017,0.04846781750833828,0.04846781750833828,0.05735704736647362,0.05735704736647362,0.09627114847884566,0.09627114847884566,climate,climate,climate,climate,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
PVT_Shayema_Lake,Asia,Temperate_Dry_Winter,missing_predictor_group,estimated,NA,0.479,NA,0.0575,NA,0.2674,NA,0.1543,NA,-0.20990000000000003,NA,-0.438204592901879,NA,-0.6460449369036627,NA,0.00897192856774098,NA,0.2652808612593949,NA,0.1026949515883424,NA,climate,NA,climate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,gained_estimability,TRUE
PVT_Sujiawan,Asia,Cold_Dry_Winter,estimated,estimated,0.641,0.588,0.0129,0.0944,0.3164,0.2251,0.3121,0.2689,-0.3035,-0.13069999999999998,-0.4734789391575663,-0.22227891156462584,-0.9216519890677192,-0.4090766823161189,0.05023012018268924,-0.0028368116244466,0.07665658870170666,-0.04451051527167593,0.0586063801380694,0.0337822106628175,climate,climate,climate,climate,-0.05300000000000005,0.0815,-0.09130000000000002,-0.043200000000000016,0.1728,0.25120002759294047,0.5125753067516003,-0.05306693180713584,-0.1211671039733826,-0.0248241694752519,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
PVT_Tiancai_Lake,Asia,Cold_Dry_Winter,missing_predictor_group,estimated,NA,0.443,NA,0.0384,NA,0.1732,NA,0.2312,NA,-0.1348,NA,-0.3042889390519187,NA,-0.6370510396975426,NA,0.01827261147667736,NA,-0.057406474242779,NA,0.00983650674850245,NA,climate,NA,climate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,gained_estimability,TRUE
PVT_Uzunkol_Lake,Asia,Cold_Without_dry_season_Cold_Summer,missing_predictor_group,estimated,NA,0.509,NA,0.1037,NA,0.224,NA,0.1816,NA,-0.1203,NA,-0.2363457760314342,NA,-0.367104058590174,NA,0.14837958457417755,NA,0.12353043452155445,NA,0.0534296024274411,NA,climate,NA,climate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,gained_estimability,TRUE
PVT_Wulungu_Lake,Asia,Arid,missing_predictor_group,insufficient_residual_df,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,not_estimable_at_either_radius,FALSE
PVT_Xiehu_Lake_SO4,Asia,Cold_Dry_Winter,estimated,estimated,0.605,0.604,0.0015,0.0215,0.3605,0.3748,0.2431,0.2081,-0.359,-0.3533,-0.5933884297520661,-0.5849337748344371,-0.9917127071823204,-0.8914963411556901,-0.03332801397723306,-0.03393516613994307,0.2904459924067361,0.27752972802242704,0.24192190648176493,0.13041126553168014,climate,climate,climate,climate,-0.0010000000000000009,0.019999999999999997,0.014300000000000035,-0.035,0.005699999999999983,0.008454654917628979,0.10021636602663031,-6.071521627100049e-4,-0.01291626438430904,-0.11151064095008478,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
PVT_Yamant_Nur_Lake,Asia,Arid,missing_predictor_group,rank_deficient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,not_estimable_at_either_radius,FALSE
PVT_Yidun_Lake,Asia,Polar,estimated,estimated,0.611,0.592,0.0583,0.0476,0.2099,0.2127,0.3427,0.332,-0.1516,-0.1651,-0.24811783960720132,-0.27888513513513513,-0.5652498135719612,-0.6342681521321553,0.05710332015172115,0.03852402290021806,0.12821927091807517,0.12778012949030226,0.2633163578215709,0.23614842764141364,climate,climate,climate,climate,-0.019000000000000017,-0.010699999999999994,0.002799999999999997,-0.010699999999999987,-0.013499999999999984,-0.030767295527933808,-0.06901833856019401,-0.01857929725150309,-4.3914142777290444e-4,-0.027167930180157285,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
PVT_Zigetang_Co,Asia,Polar,missing_predictor_group,missing_predictor_group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not_estimable_at_either_radius,FALSE
PVT_Zoige_RH,Asia,Cold_Dry_Winter,estimated,estimated,0.132,0.129,0.007,0.041,0.0755,0.0514,0.0499,0.0364,-0.06849999999999999,-0.0104,-0.5189393939393938,-0.08062015503875969,-0.8303030303030302,-0.11255411255411252,-0.06209283289082534,-0.06566150314877028,-0.03937431085159215,-0.0927019948794624,-0.05706323101587274,-0.08926864299157311,climate,climate,climate,climate,-0.0030000000000000027,0.034,-0.024099999999999996,-0.013499999999999998,0.05809999999999999,0.4383192389006341,0.7177489177489177,-0.003568670257944946,-0.053327684027870255,-0.03220541197570037,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same_ranking,FALSE
PANGAEA.896390,Asia,Cold_Without_dry_season_Cold_Summer,missing_predictor_group,missing_predictor_group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not_estimable_at_either_radius,FALSE
cao_2,Asia,Cold_Without_dry_season_Cold_Summer,missing_predictor_group,missing_predictor_group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not_estimable_at_either_radius,FALSE
cao_8,Asia,Cold_Dry_Winter,missing_predictor_group,estimated,NA,0.453,NA,0.0101,NA,0.1795,NA,0.2632,NA,-0.1694,NA,-0.3739514348785872,NA,-0.8934599156118144,NA,0.05081086098098819,NA,0.08947359378348152,NA,0.1479712277551567,NA,climate,NA,climate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,gained_estimability,TRUE
cao_14,Asia,Cold_Without_dry_season_Cold_Summer,missing_predictor_group,missing_predictor_group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not_estimable_at_either_radius,FALSE
cao_23,Asia,Cold_Without_dry_season_Cold_Summer,missing_predictor_group,missing_predictor_group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not_estimable_at_either_radius,FALSE
cao_24,Asia,Cold_Dry_Summer,missing_predictor_group,missing_predictor_group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not_estimable_at_either_radius,FALSE
cao_26,Asia,Cold_Without_dry_season_Cold_Summer,missing_predictor_group,missing_predictor_group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not_estimable_at_either_radius,FALSE
cao_30,Asia,Cold_Without_dry_season_Cold_Summer,missing_predictor_group,missing_predictor_group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not_estimable_at_either_radius,FALSE
cao_33,Asia,Cold_Dry_Winter,missing_predictor_group,missing_predictor_group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not_estimable_at_either_radius,FALSE
cao_35,Asia,Cold_Without_dry_season_Cold_Summer,missing_predictor_group,missing_predictor_group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not_estimable_at_either_radius,FALSE
cao_39,Asia,Cold_Without_dry_season_Cold_Summer,missing_predictor_group,missing_predictor_group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not_estimable_at_either_radius,FALSE
cao_41,Asia,Polar,missing_predictor_group,missing_predictor_group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not_estimable_at_either_radius,FALSE
cao_43,Asia,Cold_Without_dry_season_Cold_Summer,missing_predictor_group,missing_predictor_group,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,not_estimable_at_either_radius,FALSE
