dataset_id,analysis,measure,component,value,region,climatezone,long,lat,climatezone_label,figure_profile
2610,spatial_spd,untruncated_hierarchical_contribution,time,0.1935,North America,Cold - Warm Summer,-52.66667,47.61667,CWS,time_untruncated_hierarchical_contribution
20838,spatial_spd,untruncated_hierarchical_contribution,time,0.0257,North America,Cold - Cold Summer,-111.57316,38.07195,CCS,time_untruncated_hierarchical_contribution
24390,spatial_spd,untruncated_hierarchical_contribution,time,0.1367,Europe,Temperate - Dry Summer,20.83333,38.86667,TDS,time_untruncated_hierarchical_contribution
21319,spatial_spd,untruncated_hierarchical_contribution,time,0.2122,North America,Cold - Cold Summer,-65.41466,48.70971,CCS,time_untruncated_hierarchical_contribution
15740,spatial_spd,untruncated_hierarchical_contribution,time,0.0957,North America,Cold - Warm Summer,-91.19975,46.30638,CWS,time_untruncated_hierarchical_contribution
16275,spatial_spd,untruncated_hierarchical_contribution,time,0.1351,North America,Cold - Cold Summer,-91.37583,52.52949,CCS,time_untruncated_hierarchical_contribution
2303,spatial_spd,untruncated_hierarchical_contribution,time,0.3578,North America,Polar,-95.06667,72.58333,POL,time_untruncated_hierarchical_contribution
1574,spatial_spd,untruncated_hierarchical_contribution,time,0.1244,North America,Cold - Hot Summer,-84.75,41.41667,CHS,time_untruncated_hierarchical_contribution
2962,spatial_spd,untruncated_hierarchical_contribution,time,0.3674,North America,Cold - Cold Summer,-114.15,59.25,CCS,time_untruncated_hierarchical_contribution
1780,spatial_spd,untruncated_hierarchical_contribution,time,0.234,North America,Cold - Cold Summer,-141.96667,60.03333,CCS,time_untruncated_hierarchical_contribution
22797,spatial_spd,untruncated_hierarchical_contribution,time,0.0785,Europe,Cold - Cold Summer,8.01139,46.23111,CCS,time_untruncated_hierarchical_contribution
2318,spatial_spd,untruncated_hierarchical_contribution,time,0.3136,North America,Cold - Warm Summer,-85.17917,46.13194,CWS,time_untruncated_hierarchical_contribution
20,spatial_spd,untruncated_hierarchical_contribution,time,0.2427,Europe,Cold - Cold Summer,27.67406,69.12326,CCS,time_untruncated_hierarchical_contribution
2919,spatial_spd,untruncated_hierarchical_contribution,time,0.094,North America,Cold - Hot Summer,-88.18475,42.35154,CHS,time_untruncated_hierarchical_contribution
20758,spatial_spd,untruncated_hierarchical_contribution,time,0.1951,North America,Temperate - Dry Summer,-123.461,42.021,TDS,time_untruncated_hierarchical_contribution
24097,spatial_spd,untruncated_hierarchical_contribution,time,0.154,Europe,Cold - Warm Summer,17.19626,48.97602,CWS,time_untruncated_hierarchical_contribution
501,spatial_spd,untruncated_hierarchical_contribution,time,0.0556,North America,Cold - Cold Summer,-56.19639,50.03417,CCS,time_untruncated_hierarchical_contribution
1848,spatial_spd,untruncated_hierarchical_contribution,time,0.0999,North America,Cold - Warm Summer,-77.41667,40.8,CWS,time_untruncated_hierarchical_contribution
45385,spatial_spd,untruncated_hierarchical_contribution,time,0.1592,Europe,Cold - Warm Summer,26.01389,59.45139,CWS,time_untruncated_hierarchical_contribution
2908,spatial_spd,untruncated_hierarchical_contribution,time,0.2081,Latin America,Cold - Dry Summer,-70.38333,-36.88333,CDS,time_untruncated_hierarchical_contribution
22683,spatial_spd,untruncated_hierarchical_contribution,time,0.1012,Europe,Cold - Cold Summer,7.13333,44.23333,CCS,time_untruncated_hierarchical_contribution
17711,spatial_spd,untruncated_hierarchical_contribution,time,0.1349,North America,Cold - Cold Summer,-105.05685,55.33061,CCS,time_untruncated_hierarchical_contribution
2023,spatial_spd,untruncated_hierarchical_contribution,time,0.2252,North America,Cold - Warm Summer,-76.1,45.6,CWS,time_untruncated_hierarchical_contribution
336,spatial_spd,untruncated_hierarchical_contribution,time,0.3291,North America,Cold - Cold Summer,-130.65,61.68333,CCS,time_untruncated_hierarchical_contribution
14525,spatial_spd,untruncated_hierarchical_contribution,time,0.1562,Europe,Temperate,-9.43662,54.03918,TMP,time_untruncated_hierarchical_contribution
1667,spatial_spd,untruncated_hierarchical_contribution,time,0.2236,North America,Cold - Warm Summer,-71.25139,44.24694,CWS,time_untruncated_hierarchical_contribution
41491,spatial_spd,untruncated_hierarchical_contribution,time,0.2194,Europe,Cold - Warm Summer,24.13852,41.73356,CWS,time_untruncated_hierarchical_contribution
48621,spatial_spd,untruncated_hierarchical_contribution,time,0.0972,Latin America,Temperate,-72.97522,-47.64356,TMP,time_untruncated_hierarchical_contribution
48889,spatial_spd,untruncated_hierarchical_contribution,time,0.3387,North America,Cold - Warm Summer,-85.71733,46.44253,CWS,time_untruncated_hierarchical_contribution
45400,spatial_spd,untruncated_hierarchical_contribution,time,0.3832,Europe,Cold - Warm Summer,27.46167,59.17528,CWS,time_untruncated_hierarchical_contribution
805,spatial_spd,untruncated_hierarchical_contribution,time,0.1428,North America,Cold - Hot Summer,-82.76,41.92,CHS,time_untruncated_hierarchical_contribution
22992,spatial_spd,untruncated_hierarchical_contribution,time,0.0511,Europe,Cold - Cold Summer,8.06769,46.71801,CCS,time_untruncated_hierarchical_contribution
15768,spatial_spd,untruncated_hierarchical_contribution,time,0.1242,North America,Temperate - Dry Summer,-123.581,45.822,TDS,time_untruncated_hierarchical_contribution
41911,spatial_spd,untruncated_hierarchical_contribution,time,0.2489,Europe,Temperate - Dry Summer,-7.63611,40.36278,TDS,time_untruncated_hierarchical_contribution
22316,spatial_spd,untruncated_hierarchical_contribution,time,0.2245,Europe,Cold - Warm Summer,16.1175,50.58861,CWS,time_untruncated_hierarchical_contribution
219,spatial_spd,untruncated_hierarchical_contribution,time,0.1812,North America,Cold - Warm Summer,-73.31111,45.54306,CWS,time_untruncated_hierarchical_contribution
4364,spatial_spd,untruncated_hierarchical_contribution,time,0.0299,Europe,Cold - Warm Summer,19.80199,49.46655,CWS,time_untruncated_hierarchical_contribution
21606,spatial_spd,untruncated_hierarchical_contribution,time,0.2311,Latin America,Arid,-71.70555,-13.09533,ARD,time_untruncated_hierarchical_contribution
2586,spatial_spd,untruncated_hierarchical_contribution,time,0.1949,North America,Cold - Warm Summer,-86.95833,46.47,CWS,time_untruncated_hierarchical_contribution
1438,spatial_spd,untruncated_hierarchical_contribution,time,0.5438,Europe,Cold - Cold Summer,14.53458,57.64055,CCS,time_untruncated_hierarchical_contribution
41614,spatial_spd,untruncated_hierarchical_contribution,time,0.1682,North America,Cold - Cold Summer,-106.40741,39.15095,CCS,time_untruncated_hierarchical_contribution
15138,spatial_spd,untruncated_hierarchical_contribution,time,0.2015,North America,Cold - Warm Summer,-99.29758,49.44254,CWS,time_untruncated_hierarchical_contribution
24250,spatial_spd,untruncated_hierarchical_contribution,time,0.2047,Europe,Cold - Warm Summer,14.02583,49.37639,CWS,time_untruncated_hierarchical_contribution
24414,spatial_spd,untruncated_hierarchical_contribution,time,0.2036,Europe,Cold - Warm Summer,3.08111,44.74444,CWS,time_untruncated_hierarchical_contribution
3493,spatial_spd,untruncated_hierarchical_contribution,time,0.1049,North America,Cold - Warm Summer,-73.2945,41.80939,CWS,time_untruncated_hierarchical_contribution
15855,spatial_spd,untruncated_hierarchical_contribution,time,0.3377,North America,Cold - Cold Summer,-113.79265,46.95179,CCS,time_untruncated_hierarchical_contribution
974,spatial_spd,untruncated_hierarchical_contribution,time,0.2476,North America,Cold - Warm Summer,-98.25,53,CWS,time_untruncated_hierarchical_contribution
16054,spatial_spd,untruncated_hierarchical_contribution,time,0.1669,North America,Cold - Dry Summer,-121.39227,40.40972,CDS,time_untruncated_hierarchical_contribution
45117,spatial_spd,untruncated_hierarchical_contribution,time,0.1544,Europe,Cold - Cold Summer,22.80349,45.33407,CCS,time_untruncated_hierarchical_contribution
679,spatial_spd,untruncated_hierarchical_contribution,time,0.0447,North America,Cold - Warm Summer,-85,43.48,CWS,time_untruncated_hierarchical_contribution
15778,spatial_spd,untruncated_hierarchical_contribution,time,0.1026,North America,Cold - Dry Summer,-119.149,37.9419,CDS,time_untruncated_hierarchical_contribution
47537,spatial_spd,untruncated_hierarchical_contribution,time,0.4586,Europe,Temperate - Dry Summer,9.78752,40.45547,TDS,time_untruncated_hierarchical_contribution
15214,spatial_spd,untruncated_hierarchical_contribution,time,0.2524,North America,Cold - Cold Summer,-121.47227,51.66122,CCS,time_untruncated_hierarchical_contribution
790,spatial_spd,untruncated_hierarchical_contribution,time,0.2323,North America,Cold - Cold Summer,-105.58,39.93667,CCS,time_untruncated_hierarchical_contribution
2663,spatial_spd,untruncated_hierarchical_contribution,time,0.2447,North America,Temperate,-81.50634,27.58253,TMP,time_untruncated_hierarchical_contribution
1013,spatial_spd,untruncated_hierarchical_contribution,time,0.0914,North America,Cold - Warm Summer,-109.425,34,CWS,time_untruncated_hierarchical_contribution
16175,spatial_spd,untruncated_hierarchical_contribution,time,0.2271,North America,Cold - Hot Summer,-74.55597,41.4059,CHS,time_untruncated_hierarchical_contribution
16238,spatial_spd,untruncated_hierarchical_contribution,time,0.0467,North America,Cold - Cold Summer,-157.0576,68.4891,CCS,time_untruncated_hierarchical_contribution
40797,spatial_spd,untruncated_hierarchical_contribution,time,0.1639,North America,Cold - Warm Summer,-70.76706,41.4711,CWS,time_untruncated_hierarchical_contribution
16103,spatial_spd,untruncated_hierarchical_contribution,time,0.1231,North America,Cold - Warm Summer,-62.09501,44.97306,CWS,time_untruncated_hierarchical_contribution
40452,spatial_spd,untruncated_hierarchical_contribution,time,0.1267,Europe,Cold - Warm Summer,7.05,47.24056,CWS,time_untruncated_hierarchical_contribution
1569,spatial_spd,untruncated_hierarchical_contribution,time,0.3017,North America,Cold - Cold Summer,-70.3,46.71667,CCS,time_untruncated_hierarchical_contribution
15,spatial_spd,untruncated_hierarchical_contribution,time,0.1966,Latin America,Arid,-65.75,-23.83333,ARD,time_untruncated_hierarchical_contribution
14549,spatial_spd,untruncated_hierarchical_contribution,time,0.064,North America,Cold - Dry Summer,-112.79315,37.6709,CDS,time_untruncated_hierarchical_contribution
843,spatial_spd,untruncated_hierarchical_contribution,time,0.2071,North America,Cold - Cold Summer,-109.95,43.43889,CCS,time_untruncated_hierarchical_contribution
41748,spatial_spd,untruncated_hierarchical_contribution,time,0.4575,Europe,Polar,7.36285,46.15726,POL,time_untruncated_hierarchical_contribution
1434,spatial_spd,untruncated_hierarchical_contribution,time,0.1814,Europe,Cold - Warm Summer,27.41146,58.19142,CWS,time_untruncated_hierarchical_contribution
808,spatial_spd,untruncated_hierarchical_contribution,time,0.2209,North America,Temperate - Dry Summer,-123.68167,48.35194,TDS,time_untruncated_hierarchical_contribution
40666,spatial_spd,untruncated_hierarchical_contribution,time,0.0734,North America,Temperate,-70.7,41.42835,TMP,time_untruncated_hierarchical_contribution
2335,spatial_spd,untruncated_hierarchical_contribution,time,0.284,Europe,Temperate - Dry Summer,-6.73333,42.1,TDS,time_untruncated_hierarchical_contribution
4385,spatial_spd,untruncated_hierarchical_contribution,time,0.0985,Europe,Temperate,-6.88333,58.13333,TMP,time_untruncated_hierarchical_contribution
4133,spatial_spd,untruncated_hierarchical_contribution,time,0.2803,Europe,Cold - Cold Summer,25.86881,61.41513,CCS,time_untruncated_hierarchical_contribution
25763,spatial_spd,untruncated_hierarchical_contribution,time,0.1236,Europe,Polar,11.80211,47.02316,POL,time_untruncated_hierarchical_contribution
20285,spatial_spd,untruncated_hierarchical_contribution,time,0.1427,Europe,Polar,28.16545,71.03753,POL,time_untruncated_hierarchical_contribution
17354,spatial_spd,untruncated_hierarchical_contribution,time,0.2919,North America,Cold - Cold Summer,-147.39653,64.3443,CCS,time_untruncated_hierarchical_contribution
2594,spatial_spd,untruncated_hierarchical_contribution,time,0.3529,Latin America,Temperate,-49.55,-28.55,TMP,time_untruncated_hierarchical_contribution
4150,spatial_spd,untruncated_hierarchical_contribution,time,0.2112,Europe,Temperate,-2.10953,52.80744,TMP,time_untruncated_hierarchical_contribution
4011,spatial_spd,untruncated_hierarchical_contribution,time,0.2359,Europe,Cold - Warm Summer,14.70652,58.32288,CWS,time_untruncated_hierarchical_contribution
720,spatial_spd,untruncated_hierarchical_contribution,time,0.2255,Europe,Polar,31.01975,70.32333,POL,time_untruncated_hierarchical_contribution
2959,spatial_spd,untruncated_hierarchical_contribution,time,0.1272,North America,Cold - Hot Summer,-71.11667,41.96667,CHS,time_untruncated_hierarchical_contribution
20649,spatial_spd,untruncated_hierarchical_contribution,time,0.1974,North America,Polar,-113.78145,71.344,POL,time_untruncated_hierarchical_contribution
41001,spatial_spd,untruncated_hierarchical_contribution,time,0.1166,North America,Cold - Hot Summer,-72.58,40.884,CHS,time_untruncated_hierarchical_contribution
45704,spatial_spd,untruncated_hierarchical_contribution,time,0.1957,Europe,Cold - Cold Summer,7.985,59.62523,CCS,time_untruncated_hierarchical_contribution
1854,spatial_spd,untruncated_hierarchical_contribution,time,0.0316,North America,Cold - Cold Summer,-109.94083,43.45,CCS,time_untruncated_hierarchical_contribution
1157,spatial_spd,untruncated_hierarchical_contribution,time,0.2502,North America,Cold - Warm Summer,-81.76667,47.31667,CWS,time_untruncated_hierarchical_contribution
4360,spatial_spd,untruncated_hierarchical_contribution,time,0.4435,Europe,Cold - Cold Summer,30.56667,66.35,CCS,time_untruncated_hierarchical_contribution
45639,spatial_spd,untruncated_hierarchical_contribution,time,0.3327,Europe,Cold - Cold Summer,17.75935,68.48221,CCS,time_untruncated_hierarchical_contribution
45389,spatial_spd,untruncated_hierarchical_contribution,time,0.2697,Europe,Cold - Warm Summer,26.51722,58.05917,CWS,time_untruncated_hierarchical_contribution
22950,spatial_spd,untruncated_hierarchical_contribution,time,0.2847,Europe,Cold - Warm Summer,19.46271,54.10053,CWS,time_untruncated_hierarchical_contribution
539,spatial_spd,untruncated_hierarchical_contribution,time,0.324,North America,Temperate,-91.09082,36.79864,TMP,time_untruncated_hierarchical_contribution
26520,spatial_spd,untruncated_hierarchical_contribution,time,0.2587,Europe,Polar,7.09361,46.17667,POL,time_untruncated_hierarchical_contribution
773,spatial_spd,untruncated_hierarchical_contribution,time,0.1954,North America,Cold - Warm Summer,-70.35,45.85,CWS,time_untruncated_hierarchical_contribution
4524,spatial_spd,untruncated_hierarchical_contribution,time,0.2129,Europe,Temperate,1.75,48.41667,TMP,time_untruncated_hierarchical_contribution
16129,spatial_spd,untruncated_hierarchical_contribution,time,0.2281,North America,Cold - Hot Summer,-88.8579,42.7776,CHS,time_untruncated_hierarchical_contribution
17377,spatial_spd,untruncated_hierarchical_contribution,time,0.2551,North America,Cold - Dry Summer,-150.91979,60.4918,CDS,time_untruncated_hierarchical_contribution
4466,spatial_spd,untruncated_hierarchical_contribution,time,0.1593,Europe,Cold - Warm Summer,28.1,54.03333,CWS,time_untruncated_hierarchical_contribution
22980,spatial_spd,untruncated_hierarchical_contribution,time,0.1566,Europe,Arid,28.53192,43.66346,ARD,time_untruncated_hierarchical_contribution
26514,spatial_spd,untruncated_hierarchical_contribution,time,0.1574,Europe,Cold - Warm Summer,12.29357,47.65663,CWS,time_untruncated_hierarchical_contribution
4314,spatial_spd,untruncated_hierarchical_contribution,time,0.0538,Europe,Cold - Warm Summer,25.99919,53.26346,CWS,time_untruncated_hierarchical_contribution
872,spatial_spd,untruncated_hierarchical_contribution,time,0.4427,Latin America,Temperate,-50.21667,-24.66667,TMP,time_untruncated_hierarchical_contribution
723,spatial_spd,untruncated_hierarchical_contribution,time,0.195,Europe,Cold - Warm Summer,28.25,48.75,CWS,time_untruncated_hierarchical_contribution
48950,spatial_spd,untruncated_hierarchical_contribution,time,0.0289,Europe,Cold - Warm Summer,5.99556,44.555,CWS,time_untruncated_hierarchical_contribution
48818,spatial_spd,untruncated_hierarchical_contribution,time,0.0983,North America,Cold - Warm Summer,-89.70449,46.18465,CWS,time_untruncated_hierarchical_contribution
45105,spatial_spd,untruncated_hierarchical_contribution,time,0.2738,Europe,Cold - Dry Summer,20.77556,39.98778,CDS,time_untruncated_hierarchical_contribution
48363,spatial_spd,untruncated_hierarchical_contribution,time,0.2506,North America,Cold - Dry Summer,-151.1123,59.94242,CDS,time_untruncated_hierarchical_contribution
17363,spatial_spd,untruncated_hierarchical_contribution,time,0.1923,North America,Temperate,-83.02511,35.16662,TMP,time_untruncated_hierarchical_contribution
3058,spatial_spd,untruncated_hierarchical_contribution,time,0.0732,North America,Cold - Warm Summer,-67.33336,45.25246,CWS,time_untruncated_hierarchical_contribution
22847,spatial_spd,untruncated_hierarchical_contribution,time,0.3272,Europe,Cold - Warm Summer,18.16208,54.70555,CWS,time_untruncated_hierarchical_contribution
991,spatial_spd,untruncated_hierarchical_contribution,time,0.1843,North America,Arid,-112.71667,48.55,ARD,time_untruncated_hierarchical_contribution
41764,spatial_spd,untruncated_hierarchical_contribution,time,0.029,Europe,Cold - Cold Summer,27.83997,70.0476,CCS,time_untruncated_hierarchical_contribution
24317,spatial_spd,untruncated_hierarchical_contribution,time,0.3452,Europe,Cold - Cold Summer,7.845,46.19556,CCS,time_untruncated_hierarchical_contribution
2899,spatial_spd,untruncated_hierarchical_contribution,time,0.1303,Latin America,Temperate - Dry Summer,-71.05064,-36.86011,TDS,time_untruncated_hierarchical_contribution
20397,spatial_spd,untruncated_hierarchical_contribution,time,0.1525,North America,Cold - Warm Summer,-86.07692,46.56374,CWS,time_untruncated_hierarchical_contribution
1824,spatial_spd,untruncated_hierarchical_contribution,time,0.2516,North America,Cold - Hot Summer,-95.12645,43.34114,CHS,time_untruncated_hierarchical_contribution
25786,spatial_spd,untruncated_hierarchical_contribution,time,0.1683,Latin America,Tropical,-88.3681,17.93554,TRO,time_untruncated_hierarchical_contribution
525,spatial_spd,untruncated_hierarchical_contribution,time,0.2515,North America,Polar,-116.41667,51.65,POL,time_untruncated_hierarchical_contribution
16269,spatial_spd,untruncated_hierarchical_contribution,time,0.1527,North America,Cold - Cold Summer,-89.61722,51.83861,CCS,time_untruncated_hierarchical_contribution
22723,spatial_spd,untruncated_hierarchical_contribution,time,0.0995,Europe,Temperate,-5.83333,57.25,TMP,time_untruncated_hierarchical_contribution
4200,spatial_spd,untruncated_hierarchical_contribution,time,0.2219,Europe,Cold - Cold Summer,14.62333,59.80167,CCS,time_untruncated_hierarchical_contribution
46477,spatial_spd,untruncated_hierarchical_contribution,time,0.1535,Europe,Cold - Warm Summer,30.73749,58.02083,CWS,time_untruncated_hierarchical_contribution
999,spatial_spd,untruncated_hierarchical_contribution,time,0.1301,North America,Cold - Hot Summer,-78.99722,37.98472,CHS,time_untruncated_hierarchical_contribution
1435,spatial_spd,untruncated_hierarchical_contribution,time,0.145,Europe,Cold - Warm Summer,15.96947,49.72562,CWS,time_untruncated_hierarchical_contribution
853,spatial_spd,untruncated_hierarchical_contribution,time,0.0756,North America,Cold - Cold Summer,-111.66667,38.61667,CCS,time_untruncated_hierarchical_contribution
4369,spatial_spd,untruncated_hierarchical_contribution,time,0.1931,Europe,Cold - Warm Summer,26.64967,58.59222,CWS,time_untruncated_hierarchical_contribution
332,spatial_spd,untruncated_hierarchical_contribution,time,0.2991,North America,Cold - Warm Summer,-88.01667,46.66667,CWS,time_untruncated_hierarchical_contribution
22971,spatial_spd,untruncated_hierarchical_contribution,time,0.2326,Europe,Cold - Warm Summer,12.09944,50.27611,CWS,time_untruncated_hierarchical_contribution
3488,spatial_spd,untruncated_hierarchical_contribution,time,0.3132,North America,Cold - Hot Summer,-89.41667,43.1,CHS,time_untruncated_hierarchical_contribution
1768,spatial_spd,untruncated_hierarchical_contribution,time,0.0959,North America,Cold - Warm Summer,-98.16505,46.85061,CWS,time_untruncated_hierarchical_contribution
45324,spatial_spd,untruncated_hierarchical_contribution,time,0.0075,Europe,Temperate - Dry Summer,12.65,37.6,TDS,time_untruncated_hierarchical_contribution
46680,spatial_spd,untruncated_hierarchical_contribution,time,0.147,North America,Cold - Cold Summer,-120.68095,53.51773,CCS,time_untruncated_hierarchical_contribution
2954,spatial_spd,untruncated_hierarchical_contribution,time,0.2478,North America,Cold - Cold Summer,-151.26667,64.33333,CCS,time_untruncated_hierarchical_contribution
531,spatial_spd,untruncated_hierarchical_contribution,time,0.0349,Europe,Cold - Warm Summer,26.01667,50.26667,CWS,time_untruncated_hierarchical_contribution
19814,spatial_spd,untruncated_hierarchical_contribution,time,0.2061,North America,Cold - Dry Summer,-138.75904,68.82343,CDS,time_untruncated_hierarchical_contribution
4118,spatial_spd,untruncated_hierarchical_contribution,time,0.0661,Europe,Cold - Warm Summer,19.67778,49.04167,CWS,time_untruncated_hierarchical_contribution
1966,spatial_spd,untruncated_hierarchical_contribution,time,0.1595,North America,Cold - Warm Summer,-94.119,47.075,CWS,time_untruncated_hierarchical_contribution
15191,spatial_spd,untruncated_hierarchical_contribution,time,0.1116,North America,Temperate,-79.09388,35.17121,TMP,time_untruncated_hierarchical_contribution
45725,spatial_spd,untruncated_hierarchical_contribution,time,0.1969,Europe,Cold - Warm Summer,8.00356,58.24364,CWS,time_untruncated_hierarchical_contribution
19834,spatial_spd,untruncated_hierarchical_contribution,time,0.1761,North America,Cold - Hot Summer,-94.73356,43.67035,CHS,time_untruncated_hierarchical_contribution
40793,spatial_spd,untruncated_hierarchical_contribution,time,0.0783,North America,Cold - Hot Summer,-71.08776,42.61918,CHS,time_untruncated_hierarchical_contribution
4375,spatial_spd,untruncated_hierarchical_contribution,time,0.0827,Europe,Temperate,5.60833,45.425,TMP,time_untruncated_hierarchical_contribution
15976,spatial_spd,untruncated_hierarchical_contribution,time,0.4204,North America,Cold - Cold Summer,-158.5532,59.7939,CCS,time_untruncated_hierarchical_contribution
517,spatial_spd,untruncated_hierarchical_contribution,time,0.0768,North America,Cold - Dry Summer,-112.14974,36.52923,CDS,time_untruncated_hierarchical_contribution
849,spatial_spd,untruncated_hierarchical_contribution,time,0.1199,North America,Cold - Warm Summer,-93.75,49.58333,CWS,time_untruncated_hierarchical_contribution
41189,spatial_spd,untruncated_hierarchical_contribution,time,0.0903,Europe,Temperate,-5.50139,56.38444,TMP,time_untruncated_hierarchical_contribution
1987,spatial_spd,untruncated_hierarchical_contribution,time,0.2745,North America,Cold - Cold Summer,-162.2,63.5,CCS,time_untruncated_hierarchical_contribution
22662,spatial_spd,untruncated_hierarchical_contribution,time,0.1589,Europe,Cold - Cold Summer,7.72972,44.18822,CCS,time_untruncated_hierarchical_contribution
841,spatial_spd,untruncated_hierarchical_contribution,time,0.2782,North America,Cold - Cold Summer,-109.93889,43.47167,CCS,time_untruncated_hierarchical_contribution
17880,spatial_spd,untruncated_hierarchical_contribution,time,0.0219,North America,Cold - Warm Summer,-72.45895,42.81014,CWS,time_untruncated_hierarchical_contribution
40627,spatial_spd,untruncated_hierarchical_contribution,time,0.1232,Europe,Cold - Warm Summer,7.54333,46.64583,CWS,time_untruncated_hierarchical_contribution
15368,spatial_spd,untruncated_hierarchical_contribution,time,0.0761,North America,Arid,-114.04118,40.49611,ARD,time_untruncated_hierarchical_contribution
3972,spatial_spd,untruncated_hierarchical_contribution,time,0.1388,Europe,Temperate,-1.80028,47.25444,TMP,time_untruncated_hierarchical_contribution
45393,spatial_spd,untruncated_hierarchical_contribution,time,-0.0088,Europe,Cold - Warm Summer,27.06917,57.73722,CWS,time_untruncated_hierarchical_contribution
42542,spatial_spd,untruncated_hierarchical_contribution,time,0.2489,Europe,Cold - Cold Summer,10.47453,51.7704,CCS,time_untruncated_hierarchical_contribution
45312,spatial_spd,untruncated_hierarchical_contribution,time,0.2081,Europe,Polar,18.16667,68.16667,POL,time_untruncated_hierarchical_contribution
21790,spatial_spd,untruncated_hierarchical_contribution,time,0.2662,Europe,Cold - Cold Summer,14.92555,60.65141,CCS,time_untruncated_hierarchical_contribution
45642,spatial_spd,untruncated_hierarchical_contribution,time,0.1518,Europe,Cold - Cold Summer,18.07167,68.44417,CCS,time_untruncated_hierarchical_contribution
1153,spatial_spd,untruncated_hierarchical_contribution,time,0.3091,North America,Cold - Warm Summer,-93.64361,47.13556,CWS,time_untruncated_hierarchical_contribution
22400,spatial_spd,untruncated_hierarchical_contribution,time,0.0287,North America,Cold - Cold Summer,-105.60599,39.65656,CCS,time_untruncated_hierarchical_contribution
22346,spatial_spd,untruncated_hierarchical_contribution,time,0.0734,Europe,Cold - Warm Summer,13.7405,48.89756,CWS,time_untruncated_hierarchical_contribution
4410,spatial_spd,untruncated_hierarchical_contribution,time,0.1608,Europe,Temperate,-2.46806,47.80944,TMP,time_untruncated_hierarchical_contribution
48986,spatial_spd,untruncated_hierarchical_contribution,time,0.1506,Europe,Temperate,-2.46806,47.80944,TMP,time_untruncated_hierarchical_contribution
41612,spatial_spd,untruncated_hierarchical_contribution,time,0.3393,North America,Polar,-124.564,58.573,POL,time_untruncated_hierarchical_contribution
47687,spatial_spd,untruncated_hierarchical_contribution,time,0.1411,North America,Arid,-111.99647,42.29063,ARD,time_untruncated_hierarchical_contribution
22669,spatial_spd,untruncated_hierarchical_contribution,time,0.1474,Europe,Temperate,8.86542,53.43465,TMP,time_untruncated_hierarchical_contribution
16009,spatial_spd,untruncated_hierarchical_contribution,time,0.1974,North America,Temperate,-85.40174,34.66311,TMP,time_untruncated_hierarchical_contribution
48358,spatial_spd,untruncated_hierarchical_contribution,time,0.2831,Europe,Polar,20.078,49.15199,POL,time_untruncated_hierarchical_contribution
1028,spatial_spd,untruncated_hierarchical_contribution,time,0.2346,North America,Polar,-63.03333,58.2,POL,time_untruncated_hierarchical_contribution
1715,spatial_spd,untruncated_hierarchical_contribution,time,0.1317,North America,Cold - Warm Summer,-73.03056,46.72639,CWS,time_untruncated_hierarchical_contribution
258,spatial_spd,untruncated_hierarchical_contribution,time,0.231,North America,Cold - Cold Summer,-76.12028,54.04722,CCS,time_untruncated_hierarchical_contribution
43533,spatial_spd,untruncated_hierarchical_contribution,time,0.2805,Europe,Temperate,-6.77117,58.26443,TMP,time_untruncated_hierarchical_contribution
47502,spatial_spd,untruncated_hierarchical_contribution,time,0.3904,Latin America,Temperate,-79.14519,-3.98978,TMP,time_untruncated_hierarchical_contribution
2266,spatial_spd,untruncated_hierarchical_contribution,time,0.2253,North America,Cold - Warm Summer,-58.8,48.26,CWS,time_untruncated_hierarchical_contribution
24055,spatial_spd,untruncated_hierarchical_contribution,time,0.1277,Europe,Cold - Cold Summer,11.45624,46.63707,CCS,time_untruncated_hierarchical_contribution
287,spatial_spd,untruncated_hierarchical_contribution,time,0.2053,North America,Cold - Hot Summer,-89.86667,43.08333,CHS,time_untruncated_hierarchical_contribution
329,spatial_spd,untruncated_hierarchical_contribution,time,0.143,North America,Cold - Warm Summer,-73.86806,45.96111,CWS,time_untruncated_hierarchical_contribution
1548,spatial_spd,untruncated_hierarchical_contribution,time,0.1142,North America,Cold - Warm Summer,-92.58798,46.71359,CWS,time_untruncated_hierarchical_contribution
285,spatial_spd,untruncated_hierarchical_contribution,time,0.1038,Oceania,Cold - Cold Summer,148.31667,-36.41667,CCS,time_untruncated_hierarchical_contribution
40914,spatial_spd,untruncated_hierarchical_contribution,time,0.1767,North America,Cold - Warm Summer,-72.3758,44.359,CWS,time_untruncated_hierarchical_contribution
45395,spatial_spd,untruncated_hierarchical_contribution,time,0.2248,Europe,Cold - Warm Summer,27.06917,57.73722,CWS,time_untruncated_hierarchical_contribution
46630,spatial_spd,untruncated_hierarchical_contribution,time,0.2323,North America,Temperate - Dry Summer,-123.68572,48.58358,TDS,time_untruncated_hierarchical_contribution
4549,spatial_spd,untruncated_hierarchical_contribution,time,-0.0012,Europe,Polar,11.025,46.85833,POL,time_untruncated_hierarchical_contribution
18100,spatial_spd,untruncated_hierarchical_contribution,time,0.0899,Latin America,Tropical,-67.88831,10.09484,TRO,time_untruncated_hierarchical_contribution
15366,spatial_spd,untruncated_hierarchical_contribution,time,0.177,Latin America,Polar,-77.47606,-7.63643,POL,time_untruncated_hierarchical_contribution
