analysis,dataset_id,region,climatezone,model_id,predictor,unique,average_share,individual,individual_percent,predictor_present,total_adjusted_r_squared,model_result_available,has_required_predictors,has_finite_total,has_positive_total,has_finite_individual,has_negative_unique,has_negative_individual,is_importance_eligible,exclusion_reason,age
spatial_events,41911,Europe,Temperate_Dry_Summer,analysis=spatial_events|dataset_id=41911|region=Europe|climatezone=Temperate_Dry_Summer,human,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,missing_result,NA
spatial_events,4192,Europe,Cold_Without_dry_season_Warm_Summer,analysis=spatial_events|dataset_id=4192|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,climate,0.0481,0.0922,0.1403,21.29,TRUE,0.659,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_events,4192,Europe,Cold_Without_dry_season_Warm_Summer,analysis=spatial_events|dataset_id=4192|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,human,0.4261,0.0922,0.5183,78.65,TRUE,0.659,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_events,4197,Europe,Temperate_Without_dry_season,analysis=spatial_events|dataset_id=4197|region=Europe|climatezone=Temperate_Without_dry_season,climate,0.0108,-0.042800000000000005,-0.032,-10.96,TRUE,0.292,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,NA,NA
spatial_events,4197,Europe,Temperate_Without_dry_season,analysis=spatial_events|dataset_id=4197|region=Europe|climatezone=Temperate_Without_dry_season,human,0.3665,-0.042800000000000005,0.3237,110.86,TRUE,0.292,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,NA,NA
spatial_events,4198,Europe,Temperate_Without_dry_season,analysis=spatial_events|dataset_id=4198|region=Europe|climatezone=Temperate_Without_dry_season,climate,0.1268,-0.043899999999999995,0.0829,15.64,TRUE,0.53,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_events,4198,Europe,Temperate_Without_dry_season,analysis=spatial_events|dataset_id=4198|region=Europe|climatezone=Temperate_Without_dry_season,human,0.4907,-0.04400000000000004,0.4467,84.28,TRUE,0.53,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_events,4200,Europe,Cold_Without_dry_season_Cold_Summer,analysis=spatial_events|dataset_id=4200|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,climate,0.1536,0.045400000000000024,0.199,51.82,TRUE,0.384,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_events,4200,Europe,Cold_Without_dry_season_Cold_Summer,analysis=spatial_events|dataset_id=4200|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,human,0.1393,0.045499999999999985,0.1848,48.12,TRUE,0.384,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_events,4203,Europe,Cold_Without_dry_season_Warm_Summer,analysis=spatial_events|dataset_id=4203|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,climate,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,missing_result,NA
spatial_events,4203,Europe,Cold_Without_dry_season_Warm_Summer,analysis=spatial_events|dataset_id=4203|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,human,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,missing_result,NA
spatial_events,4209,Europe,Temperate_Without_dry_season,analysis=spatial_events|dataset_id=4209|region=Europe|climatezone=Temperate_Without_dry_season,climate,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,missing_result,NA
spatial_events,4209,Europe,Temperate_Without_dry_season,analysis=spatial_events|dataset_id=4209|region=Europe|climatezone=Temperate_Without_dry_season,human,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,missing_result,NA
spatial_events,4213,Europe,Cold_Without_dry_season_Warm_Summer,analysis=spatial_events|dataset_id=4213|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,climate,-0.0236,5.000000000000004e-4,-0.0231,-4.53,TRUE,0.51,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
spatial_events,4213,Europe,Cold_Without_dry_season_Warm_Summer,analysis=spatial_events|dataset_id=4213|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,human,0.5329,3.9999999999995595e-4,0.5333,104.57,TRUE,0.51,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA
spatial_events,4239,Europe,Cold_Without_dry_season_Cold_Summer,analysis=spatial_events|dataset_id=4239|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,climate,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,missing_result,NA
spatial_events,4239,Europe,Cold_Without_dry_season_Cold_Summer,analysis=spatial_events|dataset_id=4239|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,human,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,missing_result,NA
spatial_events,4251,Europe,Temperate_Without_dry_season,analysis=spatial_events|dataset_id=4251|region=Europe|climatezone=Temperate_Without_dry_season,climate,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,missing_result,NA
spatial_events,4251,Europe,Temperate_Without_dry_season,analysis=spatial_events|dataset_id=4251|region=Europe|climatezone=Temperate_Without_dry_season,human,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,missing_result,NA
spatial_events,42542,Europe,Cold_Without_dry_season_Cold_Summer,analysis=spatial_events|dataset_id=42542|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,climate,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,missing_result,NA
spatial_events,42542,Europe,Cold_Without_dry_season_Cold_Summer,analysis=spatial_events|dataset_id=42542|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,human,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,missing_result,NA
spatial_events,42563,Europe,Temperate_Without_dry_season,analysis=spatial_events|dataset_id=42563|region=Europe|climatezone=Temperate_Without_dry_season,climate,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,missing_result,NA
spatial_events,42563,Europe,Temperate_Without_dry_season,analysis=spatial_events|dataset_id=42563|region=Europe|climatezone=Temperate_Without_dry_season,human,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,missing_result,NA
spatial_events,42566,Europe,Cold_Without_dry_season_Warm_Summer,analysis=spatial_events|dataset_id=42566|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,climate,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,missing_result,NA
spatial_events,42566,Europe,Cold_Without_dry_season_Warm_Summer,analysis=spatial_events|dataset_id=42566|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,human,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,missing_result,NA
spatial_events,4256,Europe,Temperate_Dry_Summer,analysis=spatial_events|dataset_id=4256|region=Europe|climatezone=Temperate_Dry_Summer,climate,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,missing_result,NA
spatial_events,4256,Europe,Temperate_Dry_Summer,analysis=spatial_events|dataset_id=4256|region=Europe|climatezone=Temperate_Dry_Summer,human,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,missing_result,NA
spatial_events,42570,Europe,Cold_Without_dry_season_Warm_Summer,analysis=spatial_events|dataset_id=42570|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,climate,0.1722,0.09540000000000001,0.2676,64.17,TRUE,0.417,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_events,42570,Europe,Cold_Without_dry_season_Warm_Summer,analysis=spatial_events|dataset_id=42570|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,human,0.0542,0.09540000000000001,0.1496,35.88,TRUE,0.417,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_events,4258,Europe,Cold_Without_dry_season_Cold_Summer,analysis=spatial_events|dataset_id=4258|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,climate,0.3342,-0.06,0.2742,67.54,TRUE,0.406,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_events,4258,Europe,Cold_Without_dry_season_Cold_Summer,analysis=spatial_events|dataset_id=4258|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,human,0.1924,-0.06009999999999999,0.1323,32.59,TRUE,0.406,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_events,4259,Europe,Cold_Without_dry_season_Cold_Summer,analysis=spatial_events|dataset_id=4259|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,climate,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,missing_result,NA
spatial_events,4259,Europe,Cold_Without_dry_season_Cold_Summer,analysis=spatial_events|dataset_id=4259|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,human,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,missing_result,NA
spatial_events,42649,Europe,Temperate_Without_dry_season,analysis=spatial_events|dataset_id=42649|region=Europe|climatezone=Temperate_Without_dry_season,climate,0.5544,-0.06159999999999999,0.4928,76.4,TRUE,0.645,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_events,42649,Europe,Temperate_Without_dry_season,analysis=spatial_events|dataset_id=42649|region=Europe|climatezone=Temperate_Without_dry_season,human,0.2142,-0.06159999999999999,0.1526,23.66,TRUE,0.645,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_events,42668,Europe,Cold_Without_dry_season_Warm_Summer,analysis=spatial_events|dataset_id=42668|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,climate,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,missing_result,NA
spatial_events,42668,Europe,Cold_Without_dry_season_Warm_Summer,analysis=spatial_events|dataset_id=42668|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,human,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,missing_result,NA
spatial_events,42671,Europe,Cold_Without_dry_season_Warm_Summer,analysis=spatial_events|dataset_id=42671|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,climate,0.0731,0.1606,0.2337,49.41,TRUE,0.473,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_events,42671,Europe,Cold_Without_dry_season_Warm_Summer,analysis=spatial_events|dataset_id=42671|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,human,0.0791,0.1606,0.2397,50.68,TRUE,0.473,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_events,42681,Europe,Cold_Without_dry_season_Warm_Summer,analysis=spatial_events|dataset_id=42681|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,climate,0.0833,0.18870000000000003,0.272,43.66,TRUE,0.623,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_events,42681,Europe,Cold_Without_dry_season_Warm_Summer,analysis=spatial_events|dataset_id=42681|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,human,0.1627,0.18869999999999998,0.3514,56.4,TRUE,0.623,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_events,42683,Europe,Cold_Without_dry_season_Warm_Summer,analysis=spatial_events|dataset_id=42683|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,climate,0.1849,0.12619999999999998,0.3111,58.81,TRUE,0.529,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_events,42683,Europe,Cold_Without_dry_season_Warm_Summer,analysis=spatial_events|dataset_id=42683|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,human,0.0918,0.1261,0.2179,41.19,TRUE,0.529,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_events,42692,Europe,Cold_Without_dry_season_Warm_Summer,analysis=spatial_events|dataset_id=42692|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,climate,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,missing_result,NA
spatial_events,42692,Europe,Cold_Without_dry_season_Warm_Summer,analysis=spatial_events|dataset_id=42692|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,human,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,missing_result,NA
spatial_events,4269,Europe,Cold_Without_dry_season_Warm_Summer,analysis=spatial_events|dataset_id=4269|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,climate,0.0443,0.1719,0.2162,39.45,TRUE,0.548,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_events,4269,Europe,Cold_Without_dry_season_Warm_Summer,analysis=spatial_events|dataset_id=4269|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,human,0.1599,0.1719,0.3318,60.55,TRUE,0.548,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_events,42720,Europe,Cold_Without_dry_season_Warm_Summer,analysis=spatial_events|dataset_id=42720|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,climate,0.1075,0.07390000000000001,0.1814,32.05,TRUE,0.566,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_events,42720,Europe,Cold_Without_dry_season_Warm_Summer,analysis=spatial_events|dataset_id=42720|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,human,0.3104,0.07400000000000001,0.3844,67.92,TRUE,0.566,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_events,42722,North America,Cold_Without_dry_season_Warm_Summer,analysis=spatial_events|dataset_id=42722|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,climate,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,missing_result,NA
spatial_events,42722,North America,Cold_Without_dry_season_Warm_Summer,analysis=spatial_events|dataset_id=42722|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,human,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,missing_result,NA
spatial_events,42745,North America,Cold_Without_dry_season_Cold_Summer,analysis=spatial_events|dataset_id=42745|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,climate,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,missing_result,NA
spatial_events,42745,North America,Cold_Without_dry_season_Cold_Summer,analysis=spatial_events|dataset_id=42745|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,human,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,missing_result,NA
spatial_events,4279,Europe,Temperate_Without_dry_season,analysis=spatial_events|dataset_id=4279|region=Europe|climatezone=Temperate_Without_dry_season,climate,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,missing_result,NA
spatial_events,4279,Europe,Temperate_Without_dry_season,analysis=spatial_events|dataset_id=4279|region=Europe|climatezone=Temperate_Without_dry_season,human,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,missing_result,NA
spatial_events,4286,Europe,Cold_Without_dry_season_Cold_Summer,analysis=spatial_events|dataset_id=4286|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,climate,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,missing_result,NA
spatial_events,4286,Europe,Cold_Without_dry_season_Cold_Summer,analysis=spatial_events|dataset_id=4286|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,human,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,missing_result,NA
spatial_events,4288,Europe,Cold_Without_dry_season_Cold_Summer,analysis=spatial_events|dataset_id=4288|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,climate,0.5664,-0.02529999999999999,0.5411,95.94,TRUE,0.564,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_events,4288,Europe,Cold_Without_dry_season_Cold_Summer,analysis=spatial_events|dataset_id=4288|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,human,0.0481,-0.025299999999999996,0.0228,4.04,TRUE,0.564,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_events,4308,Europe,Cold_Without_dry_season_Warm_Summer,analysis=spatial_events|dataset_id=4308|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,climate,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,missing_result,NA
spatial_events,4308,Europe,Cold_Without_dry_season_Warm_Summer,analysis=spatial_events|dataset_id=4308|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,human,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,missing_result,NA
spatial_events,4311,Europe,Temperate_Without_dry_season,analysis=spatial_events|dataset_id=4311|region=Europe|climatezone=Temperate_Without_dry_season,climate,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,missing_result,NA
spatial_events,4311,Europe,Temperate_Without_dry_season,analysis=spatial_events|dataset_id=4311|region=Europe|climatezone=Temperate_Without_dry_season,human,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,missing_result,NA
spatial_events,4314,Europe,Cold_Without_dry_season_Warm_Summer,analysis=spatial_events|dataset_id=4314|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,climate,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,missing_result,NA
spatial_events,4314,Europe,Cold_Without_dry_season_Warm_Summer,analysis=spatial_events|dataset_id=4314|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,human,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,missing_result,NA
spatial_events,4320,Europe,Cold_Without_dry_season_Warm_Summer,analysis=spatial_events|dataset_id=4320|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,climate,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,missing_result,NA
spatial_events,4320,Europe,Cold_Without_dry_season_Warm_Summer,analysis=spatial_events|dataset_id=4320|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,human,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,missing_result,NA
spatial_events,43295,Latin America,Cold_Dry_Summer,analysis=spatial_events|dataset_id=43295|region=Latin America|climatezone=Cold_Dry_Summer,climate,-0.0912,0.1406,0.0494,20.58,TRUE,0.24,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,NA,NA
spatial_events,43295,Latin America,Cold_Dry_Summer,analysis=spatial_events|dataset_id=43295|region=Latin America|climatezone=Cold_Dry_Summer,human,0.0502,0.1406,0.1908,79.5,TRUE,0.24,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,NA,NA
spatial_events,4330,Europe,Cold_Without_dry_season_Warm_Summer,analysis=spatial_events|dataset_id=4330|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,climate,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,missing_result,NA
spatial_events,4330,Europe,Cold_Without_dry_season_Warm_Summer,analysis=spatial_events|dataset_id=4330|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,human,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,missing_result,NA
spatial_events,43513,Europe,Cold_Without_dry_season_Cold_Summer,analysis=spatial_events|dataset_id=43513|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,climate,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,missing_result,NA
spatial_events,43513,Europe,Cold_Without_dry_season_Cold_Summer,analysis=spatial_events|dataset_id=43513|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,human,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,missing_result,NA
spatial_events,43525,Europe,Temperate_Without_dry_season,analysis=spatial_events|dataset_id=43525|region=Europe|climatezone=Temperate_Without_dry_season,climate,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,missing_result,NA
spatial_events,43525,Europe,Temperate_Without_dry_season,analysis=spatial_events|dataset_id=43525|region=Europe|climatezone=Temperate_Without_dry_season,human,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,missing_result,NA
spatial_events,43533,Europe,Temperate_Without_dry_season,analysis=spatial_events|dataset_id=43533|region=Europe|climatezone=Temperate_Without_dry_season,climate,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,missing_result,NA
spatial_events,43533,Europe,Temperate_Without_dry_season,analysis=spatial_events|dataset_id=43533|region=Europe|climatezone=Temperate_Without_dry_season,human,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,missing_result,NA
spatial_events,4355,Europe,Polar,analysis=spatial_events|dataset_id=4355|region=Europe|climatezone=Polar,climate,0.2041,0.1058,0.3099,45.24,TRUE,0.685,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_events,4355,Europe,Polar,analysis=spatial_events|dataset_id=4355|region=Europe|climatezone=Polar,human,0.2695,0.10569999999999996,0.3752,54.77,TRUE,0.685,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_events,4359,Europe,Temperate_Without_dry_season,analysis=spatial_events|dataset_id=4359|region=Europe|climatezone=Temperate_Without_dry_season,climate,0.1212,-0.025599999999999998,0.0956,12.61,TRUE,0.758,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_events,4359,Europe,Temperate_Without_dry_season,analysis=spatial_events|dataset_id=4359|region=Europe|climatezone=Temperate_Without_dry_season,human,0.6874,-0.025499999999999967,0.6619,87.32,TRUE,0.758,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,NA
spatial_events,4360,Europe,Cold_Without_dry_season_Cold_Summer,analysis=spatial_events|dataset_id=4360|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,climate,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,missing_result,NA
spatial_events,4360,Europe,Cold_Without_dry_season_Cold_Summer,analysis=spatial_events|dataset_id=4360|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,human,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,missing_result,NA
spatial_events,4362,Europe,Cold_Without_dry_season_Warm_Summer,analysis=spatial_events|dataset_id=4362|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,climate,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,missing_result,NA
spatial_events,4362,Europe,Cold_Without_dry_season_Warm_Summer,analysis=spatial_events|dataset_id=4362|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,human,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,missing_result,NA
spatial_events,4364,Europe,Cold_Without_dry_season_Warm_Summer,analysis=spatial_events|dataset_id=4364|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,climate,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,missing_result,NA
spatial_events,4364,Europe,Cold_Without_dry_season_Warm_Summer,analysis=spatial_events|dataset_id=4364|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,human,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,missing_result,NA
spatial_events,4367,Europe,Cold_Without_dry_season_Warm_Summer,analysis=spatial_events|dataset_id=4367|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,climate,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,missing_result,NA
spatial_events,4367,Europe,Cold_Without_dry_season_Warm_Summer,analysis=spatial_events|dataset_id=4367|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,human,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,missing_result,NA
spatial_events,4369,Europe,Cold_Without_dry_season_Warm_Summer,analysis=spatial_events|dataset_id=4369|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,climate,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,missing_result,NA
spatial_events,4369,Europe,Cold_Without_dry_season_Warm_Summer,analysis=spatial_events|dataset_id=4369|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,human,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,missing_result,NA
